time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windspeed_10m_mean,windgusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,shortwave_radiation_sum,sunshine_duration,et0_fao_evapotranspiration,city,latitude,longitude
2020-06-04,34.3,20.7,27.1,34.5,19.3,25.5,0.0,0.0,0.0,24.2,16.8,50.8,62,20,40,28.12,44567.61,8.35,Cairo,30.06263,31.24967
2020-06-05,33.0,19.3,25.8,32.1,19.4,24.8,0.0,0.0,0.0,23.3,16.8,38.2,83,21,49,28.78,44824.86,7.79,Cairo,30.06263,31.24967
2020-06-06,36.2,17.8,27.2,34.3,17.7,26.1,0.0,0.0,0.0,19.2,14.5,34.6,92,14,45,29.32,45539.78,7.77,Cairo,30.06263,31.24967
2020-06-07,40.9,24.3,32.8,40.1,21.9,30.9,0.0,0.0,0.0,19.7,9.8,36.0,41,10,21,27.72,45540.5,8.63,Cairo,30.06263,31.24967
2020-06-08,36.3,21.0,28.6,36.8,22.2,28.2,0.0,0.0,0.0,28.6,13.4,47.9,88,19,43,28.72,45373.22,8.05,Cairo,30.06263,31.24967
2020-06-09,36.3,19.8,28.2,35.6,20.5,27.5,0.0,0.0,0.0,19.0,13.4,31.0,80,16,43,29.22,46344.74,8.17,Cairo,30.06263,31.24967
2020-06-10,39.2,21.4,30.6,38.6,21.4,29.5,0.0,0.0,0.0,27.3,13.0,56.9,67,14,34,28.8,46212.2,8.91,Cairo,30.06263,31.24967
2020-06-11,37.0,23.4,30.3,35.7,22.9,28.5,0.0,0.0,0.0,22.7,14.1,37.8,61,12,30,29.04,46335.09,9.37,Cairo,30.06263,31.24967
2020-06-12,36.9,21.8,30.4,36.2,20.7,28.6,0.0,0.0,0.0,18.9,11.7,31.0,52,15,27,28.82,46463.58,8.64,Cairo,30.06263,31.24967
2020-06-13,37.8,26.8,32.1,35.8,24.2,29.6,0.0,0.0,0.0,19.0,14.7,45.4,31,15,22,25.08,46337.54,9.39,Cairo,30.06263,31.24967
2020-06-14,34.7,20.9,27.6,34.0,22.3,26.8,0.0,0.0,0.0,25.8,14.3,46.1,83,15,42,29.29,46704.72,8.25,Cairo,30.06263,31.24967
2020-06-15,35.0,20.6,27.9,33.9,21.4,26.9,0.0,0.0,0.0,25.6,14.2,41.8,75,19,41,29.15,46700.59,8.44,Cairo,30.06263,31.24967
2020-06-16,36.4,21.3,29.4,34.7,21.1,27.8,0.0,0.0,0.0,20.5,16.1,37.1,68,18,35,29.23,46820.95,9.27,Cairo,30.06263,31.24967
2020-06-17,42.4,24.8,33.4,41.4,22.1,31.3,0.0,0.0,0.0,26.3,14.9,49.3,64,9,24,29.38,46814.97,10.14,Cairo,30.06263,31.24967
2020-06-18,33.4,21.9,27.3,33.1,23.0,27.3,0.0,0.0,0.0,22.4,15.2,36.7,80,26,51,28.42,45292.93,7.72,Cairo,30.06263,31.24967
2020-06-19,33.5,20.9,27.4,33.5,23.4,27.7,0.0,0.0,0.0,19.8,12.1,36.0,88,24,50,29.0,46842.53,7.66,Cairo,30.06263,31.24967
2020-06-20,36.2,20.7,28.5,35.2,23.5,28.3,0.0,0.0,0.0,22.7,13.4,40.3,92,17,47,29.14,46841.92,8.4,Cairo,30.06263,31.24967
2020-06-21,41.7,22.2,32.4,39.1,22.4,30.9,0.0,0.0,0.0,19.6,12.1,34.6,59,10,29,29.26,46908.05,9.52,Cairo,30.06263,31.24967
2020-06-22,37.4,23.2,30.5,37.0,24.9,30.1,0.0,0.0,0.0,16.4,11.5,34.6,69,17,37,29.01,47025.8,8.56,Cairo,30.06263,31.24967
2020-06-23,37.9,23.0,30.6,37.5,22.8,29.3,0.0,0.0,0.0,27.8,14.6,47.5,63,14,33,29.3,47013.68,9.14,Cairo,30.06263,31.24967
2020-06-24,36.4,21.8,28.9,36.8,23.0,28.5,0.0,0.0,0.0,25.8,17.3,42.8,85,20,47,29.07,46962.29,8.66,Cairo,30.06263,31.24967
2020-06-25,34.3,22.1,27.6,34.4,22.4,27.4,0.0,0.0,0.0,24.5,16.2,40.0,75,25,49,28.21,42222.52,7.92,Cairo,30.06263,31.24967
2020-06-26,36.8,22.5,29.1,36.2,23.0,28.8,0.0,0.0,0.0,22.4,16.5,37.4,76,21,47,28.68,43860.24,8.53,Cairo,30.06263,31.24967
2020-06-27,37.9,21.9,30.0,37.7,24.2,30.3,0.0,0.0,0.0,24.3,12.5,45.7,90,15,46,28.74,44408.2,8.0,Cairo,30.06263,31.24967
2020-06-28,38.2,21.8,30.0,37.8,24.4,30.5,0.0,0.0,0.0,25.3,12.2,45.7,93,14,47,29.22,45695.6,8.01,Cairo,30.06263,31.24967
2020-06-29,36.9,22.3,30.0,37.8,24.9,30.4,0.0,0.0,0.0,18.3,11.6,40.0,87,17,45,29.36,47058.89,8.01,Cairo,30.06263,31.24967
2020-06-30,35.8,21.7,29.2,35.5,23.5,29.0,0.0,0.0,0.0,18.9,11.2,33.5,80,17,40,29.62,47147.05,8.24,Cairo,30.06263,31.24967
2020-07-01,37.2,21.5,29.9,37.4,23.3,30.3,0.0,0.0,0.0,17.1,7.6,32.4,73,17,40,29.53,47123.73,7.46,Cairo,30.06263,31.24967
2020-07-02,39.6,23.5,32.1,39.6,25.2,31.8,0.0,0.0,0.0,23.1,11.1,42.8,70,13,35,29.38,47166.07,8.67,Cairo,30.06263,31.24967
2020-07-03,39.2,23.4,32.2,39.3,24.5,31.8,0.0,0.0,0.0,26.9,11.6,44.6,70,12,34,29.43,47156.67,8.74,Cairo,30.06263,31.24967
2020-07-04,38.4,23.9,31.7,39.2,24.8,32.0,0.0,0.0,0.0,21.2,9.6,40.0,60,16,36,29.44,47016.51,8.32,Cairo,30.06263,31.24967
2020-07-05,39.7,23.6,31.6,38.7,26.4,31.8,0.0,0.0,0.0,24.7,13.1,41.0,79,15,41,29.21,47003.21,9.07,Cairo,30.06263,31.24967
2020-07-06,38.0,23.8,31.4,36.8,25.6,31.1,0.0,0.0,0.0,15.8,10.5,32.8,69,11,35,29.73,46992.17,8.68,Cairo,30.06263,31.24967
2020-07-07,39.4,25.9,32.6,39.7,25.1,31.9,0.0,0.0,0.0,31.8,11.8,51.1,47,13,30,29.34,46980.29,8.82,Cairo,30.06263,31.24967
2020-07-08,36.9,24.9,31.0,37.5,26.9,31.2,0.0,0.0,0.0,22.7,14.1,39.6,70,22,43,24.09,42465.07,7.97,Cairo,30.06263,31.24967
2020-07-09,35.1,23.5,29.2,36.4,25.8,30.6,0.0,0.0,0.0,18.8,11.6,35.6,79,28,52,24.31,44309.54,6.8,Cairo,30.06263,31.24967
2020-07-10,37.6,25.3,31.1,38.5,28.4,32.4,0.0,0.0,0.0,25.9,13.0,45.7,76,22,48,27.73,44901.14,8.22,Cairo,30.06263,31.24967
2020-07-11,38.9,23.5,31.4,39.6,26.9,32.2,0.0,0.0,0.0,23.8,13.1,40.3,88,17,47,28.53,46166.29,8.46,Cairo,30.06263,31.24967
2020-07-12,36.6,23.0,30.1,38.3,25.5,31.0,0.0,0.0,0.0,22.3,11.4,39.2,87,21,47,29.02,46532.94,7.85,Cairo,30.06263,31.24967
2020-07-13,37.2,23.0,30.2,38.8,25.9,31.2,0.0,0.0,0.0,21.2,12.2,36.0,86,20,49,28.67,45899.27,7.87,Cairo,30.06263,31.24967
2020-07-14,37.9,22.6,30.4,38.9,25.3,31.5,0.0,0.0,0.0,21.3,9.3,36.0,83,17,46,29.47,46504.18,7.7,Cairo,30.06263,31.24967
2020-07-15,37.8,23.9,30.9,39.1,26.8,32.2,0.0,0.0,0.0,23.3,11.8,41.8,85,18,48,28.96,46241.96,8.07,Cairo,30.06263,31.24967
2020-07-16,36.3,22.9,29.1,36.9,25.1,29.6,0.0,0.0,0.0,23.0,14.9,38.5,85,23,50,28.8,45745.31,8.2,Cairo,30.06263,31.24967
2020-07-17,36.8,22.1,29.1,37.3,24.3,29.5,0.0,0.0,0.0,23.0,12.2,38.9,78,21,47,28.94,45969.0,8.14,Cairo,30.06263,31.24967
2020-07-18,36.8,22.6,29.7,37.1,24.9,30.0,0.0,0.0,0.0,20.3,11.5,33.1,76,18,43,28.9,45954.34,8.16,Cairo,30.06263,31.24967
2020-07-19,37.7,22.4,30.1,37.3,24.3,30.6,0.0,0.0,0.0,23.1,13.0,38.2,82,21,47,28.57,45351.47,8.06,Cairo,30.06263,31.24967
2020-07-20,38.7,23.7,31.0,39.4,26.3,31.8,0.0,0.0,0.0,22.1,14.3,39.2,85,19,47,28.17,44995.91,8.33,Cairo,30.06263,31.24967
2020-07-21,38.7,23.1,30.5,38.2,25.4,30.9,0.0,0.0,0.0,22.4,15.0,36.0,87,17,46,28.22,44870.36,8.53,Cairo,30.06263,31.24967
2020-07-22,38.4,23.5,30.7,40.1,26.4,32.3,0.0,0.0,0.0,23.0,12.4,37.8,84,23,51,28.15,45088.89,7.91,Cairo,30.06263,31.24967
2020-07-23,39.7,23.7,31.4,41.6,26.8,33.3,0.0,0.0,0.0,21.8,11.4,41.4,88,19,51,27.8,43083.18,7.71,Cairo,30.06263,31.24967
2020-07-24,39.4,23.6,31.7,40.7,26.9,33.0,0.0,0.0,0.0,27.3,10.7,45.0,88,16,46,28.46,45062.64,7.92,Cairo,30.06263,31.24967
2020-07-25,38.2,23.6,31.2,37.6,26.2,31.3,0.0,0.0,0.0,22.7,11.9,36.7,81,16,40,28.83,45050.97,8.5,Cairo,30.06263,31.24967
2020-07-26,38.7,23.4,31.1,38.7,23.9,30.9,0.0,0.0,0.0,20.8,14.0,34.6,64,19,39,28.48,44926.04,8.95,Cairo,30.06263,31.24967
2020-07-27,38.9,23.4,30.7,39.0,26.1,31.3,0.0,0.0,0.0,22.7,13.1,37.8,87,16,47,27.4,41938.54,8.21,Cairo,30.06263,31.24967
2020-07-28,39.6,23.7,31.6,39.8,26.8,32.2,0.0,0.0,0.0,23.1,13.5,39.6,91,16,45,27.49,43779.86,8.41,Cairo,30.06263,31.24967
2020-07-29,39.6,24.3,32.2,41.7,27.0,33.5,0.0,0.0,0.0,20.9,11.6,33.8,80,22,45,27.52,44367.44,7.93,Cairo,30.06263,31.24967
2020-07-30,41.0,24.4,32.9,40.6,27.3,33.5,0.0,0.0,0.0,20.9,13.0,34.2,85,15,41,27.71,44255.12,8.68,Cairo,30.06263,31.24967
2020-07-31,41.2,25.1,33.1,42.1,28.4,34.3,0.0,0.0,0.0,18.1,12.4,30.2,84,18,44,27.48,44151.39,8.59,Cairo,30.06263,31.24967
2020-08-01,39.0,25.7,32.6,39.1,27.8,32.9,0.0,0.0,0.0,15.1,10.6,30.2,65,17,36,28.03,44243.56,8.45,Cairo,30.06263,31.24967
2020-08-02,38.1,25.0,31.9,38.0,26.2,32.2,0.0,0.0,0.0,14.1,8.7,32.4,61,15,35,28.57,44136.26,7.99,Cairo,30.06263,31.24967
2020-08-03,40.9,25.2,32.8,40.2,29.9,34.0,0.0,0.0,0.0,24.1,12.2,41.0,86,15,45,27.58,43845.54,8.71,Cairo,30.06263,31.24967
2020-08-04,39.8,25.8,32.9,39.5,27.5,33.1,0.0,0.0,0.0,20.7,12.4,40.7,64,16,37,27.58,43844.32,8.85,Cairo,30.06263,31.24967
2020-08-05,37.4,23.9,30.6,37.4,27.0,31.5,0.0,0.0,0.0,22.3,11.5,36.0,83,19,45,27.76,43658.95,8.05,Cairo,30.06263,31.24967
2020-08-06,39.0,23.8,31.3,40.6,27.4,32.9,0.0,0.0,0.0,20.9,8.5,33.8,81,18,47,27.72,43660.2,7.56,Cairo,30.06263,31.24967
2020-08-07,42.6,24.6,33.1,41.3,28.5,33.6,0.0,0.0,0.0,28.4,13.6,49.7,83,12,42,27.55,43572.19,9.39,Cairo,30.06263,31.24967
2020-08-08,40.8,25.5,33.0,41.3,27.3,33.4,0.0,0.0,0.0,22.2,12.8,37.4,68,18,38,27.3,43488.68,8.9,Cairo,30.06263,31.24967
2020-08-09,37.5,24.9,31.0,39.5,28.2,32.7,0.0,0.0,0.0,18.9,10.7,36.0,79,28,48,26.76,43327.57,7.69,Cairo,30.06263,31.24967
2020-08-10,37.4,25.6,31.6,37.6,28.2,32.5,0.0,0.0,0.0,19.1,10.8,37.4,64,24,41,26.76,43335.75,7.95,Cairo,30.06263,31.24967
2020-08-11,37.2,25.4,30.9,37.5,28.0,32.5,0.0,0.0,0.0,24.2,11.6,40.0,71,25,49,26.33,43200.0,7.52,Cairo,30.06263,31.24967
2020-08-12,37.1,24.6,30.8,38.3,27.9,32.3,0.0,0.0,0.0,25.3,11.5,40.7,77,24,49,26.44,43200.0,7.57,Cairo,30.06263,31.24967
2020-08-13,37.4,23.9,30.8,39.4,27.2,32.4,0.0,0.0,0.0,23.7,10.6,40.0,85,22,50,26.81,43200.73,7.36,Cairo,30.06263,31.24967
2020-08-14,38.8,24.3,31.7,39.7,28.0,33.0,0.0,0.0,0.0,23.1,11.0,38.2,89,16,47,26.84,43200.0,7.57,Cairo,30.06263,31.24967
2020-08-15,38.4,24.2,31.5,40.3,27.7,33.1,0.0,0.0,0.0,21.3,9.2,38.2,91,18,47,26.59,43200.0,6.96,Cairo,30.06263,31.24967
2020-08-16,39.2,24.6,32.1,40.6,28.4,33.3,0.0,0.0,0.0,22.5,10.0,40.7,89,15,44,26.68,43200.0,7.58,Cairo,30.06263,31.24967
2020-08-17,38.8,23.7,31.4,39.0,27.3,32.5,0.0,0.0,0.0,20.6,11.6,37.1,88,16,46,27.05,43200.0,7.99,Cairo,30.06263,31.24967
2020-08-18,37.6,23.9,30.4,38.5,27.7,31.8,0.0,0.0,0.0,21.7,12.9,36.0,89,21,52,26.18,43200.0,7.63,Cairo,30.06263,31.24967
2020-08-19,36.3,23.3,29.6,37.6,26.1,30.9,0.0,0.0,0.0,20.6,9.9,39.2,80,24,49,26.58,43200.0,7.12,Cairo,30.06263,31.24967
2020-08-20,37.1,23.1,30.1,37.9,26.0,31.1,0.0,0.0,0.0,16.9,10.5,28.4,83,20,47,26.45,43200.0,7.46,Cairo,30.06263,31.24967
2020-08-21,37.3,23.4,30.1,37.2,26.2,31.1,0.0,0.0,0.0,22.5,11.9,37.8,85,22,48,26.32,43200.0,7.74,Cairo,30.06263,31.24967
2020-08-22,37.1,23.6,29.9,38.2,27.0,31.2,0.0,0.0,0.0,22.8,11.2,36.7,82,21,51,25.14,43200.0,7.31,Cairo,30.06263,31.24967
2020-08-23,36.9,23.5,30.7,38.1,26.2,31.9,0.0,0.0,0.0,24.9,10.2,43.6,79,22,47,26.18,43200.0,7.25,Cairo,30.06263,31.24967
2020-08-24,37.4,24.2,31.4,37.4,26.7,32.0,0.0,0.0,0.0,22.0,11.2,35.3,79,19,43,26.28,43200.0,7.53,Cairo,30.06263,31.24967
2020-08-25,38.2,24.4,31.6,39.7,26.5,32.1,0.0,0.0,0.0,18.7,9.4,31.0,70,18,38,26.05,43200.0,7.55,Cairo,30.06263,31.24967
2020-08-26,38.2,23.9,31.1,38.2,27.2,31.6,0.0,0.0,0.0,25.3,12.1,40.0,89,16,44,26.05,43200.0,7.76,Cairo,30.06263,31.24967
2020-08-27,35.5,24.5,30.2,36.4,25.5,31.0,0.0,0.0,0.0,20.1,10.2,38.9,73,24,43,25.77,43165.01,7.19,Cairo,30.06263,31.24967
2020-08-28,36.9,23.8,30.2,38.6,27.1,31.7,0.0,0.0,0.0,26.3,12.6,43.6,85,25,52,24.65,43009.4,7.24,Cairo,30.06263,31.24967
2020-08-29,37.6,23.5,30.4,38.3,26.8,32.2,0.0,0.0,0.0,22.3,11.6,38.5,90,24,54,24.67,42118.28,6.82,Cairo,30.06263,31.24967
2020-08-30,40.0,25.2,32.2,41.1,29.0,33.9,0.0,0.0,0.0,21.4,11.9,38.2,87,19,50,25.01,42958.91,7.39,Cairo,30.06263,31.24967
2020-08-31,39.8,24.4,32.2,40.9,28.2,33.6,0.0,0.0,0.0,20.5,10.1,43.2,88,18,45,25.04,42888.95,7.34,Cairo,30.06263,31.24967
2020-09-01,39.2,24.4,31.6,38.9,28.5,32.1,0.0,0.0,0.0,17.6,11.5,33.5,87,14,43,25.37,42818.48,7.82,Cairo,30.06263,31.24967
2020-09-02,38.0,24.6,31.6,39.0,25.1,32.0,0.0,0.0,0.0,21.0,8.4,40.7,59,17,36,25.44,42747.61,7.14,Cairo,30.06263,31.24967
2020-09-03,37.9,24.0,31.1,39.5,27.2,32.7,0.0,0.0,0.0,23.0,12.7,39.2,84,25,51,24.68,42676.4,7.39,Cairo,30.06263,31.24967
2020-09-04,40.7,25.7,32.6,43.1,29.1,35.0,0.0,0.0,0.0,20.5,14.4,38.2,85,27,53,23.86,42604.95,7.47,Cairo,30.06263,31.24967
2020-09-05,41.3,25.1,32.8,41.8,28.8,34.0,0.0,0.0,0.0,23.4,14.8,40.3,86,18,48,24.51,42533.32,8.13,Cairo,30.06263,31.24967
2020-09-06,38.6,24.2,31.2,39.9,27.6,32.6,0.0,0.0,0.0,22.0,13.8,35.3,88,22,51,24.01,42461.6,7.24,Cairo,30.06263,31.24967
2020-09-07,38.4,24.8,31.4,40.1,27.7,32.8,0.0,0.0,0.0,21.3,13.2,39.2,83,24,50,23.88,42389.88,7.16,Cairo,30.06263,31.24967
2020-09-08,39.1,25.4,31.4,40.4,28.4,33.2,0.0,0.0,0.0,22.7,14.7,38.2,84,24,53,23.31,42318.23,7.26,Cairo,30.06263,31.24967
2020-09-09,38.0,24.0,31.0,38.9,28.1,32.6,0.0,0.0,0.0,20.3,12.3,33.1,93,24,52,23.47,38646.72,6.9,Cairo,30.06263,31.24967
2020-09-10,36.2,24.6,30.2,38.7,28.5,32.4,0.0,0.0,0.0,14.4,9.6,28.1,88,26,54,23.39,42175.19,6.29,Cairo,30.06263,31.24967
2020-09-11,36.2,24.3,30.7,37.1,27.9,32.4,0.0,0.0,0.0,15.2,7.7,30.6,82,25,48,23.39,42072.47,6.26,Cairo,30.06263,31.24967
2020-09-12,36.9,25.1,31.2,37.9,28.5,32.7,0.0,0.0,0.0,20.1,8.4,32.4,78,22,46,23.7,41967.55,6.48,Cairo,30.06263,31.24967
2020-09-13,37.3,23.3,30.3,37.6,25.4,31.1,0.0,0.0,0.0,24.4,14.2,41.4,79,19,49,23.61,41861.91,7.38,Cairo,30.06263,31.24967
2020-09-14,36.2,24.8,29.8,36.6,28.3,31.2,0.0,0.0,0.0,24.0,14.4,43.6,88,23,55,22.91,41755.62,6.74,Cairo,30.06263,31.24967
2020-09-15,36.1,23.1,29.4,36.1,25.4,30.1,0.0,0.0,0.0,23.7,15.4,38.9,85,25,53,23.4,41648.77,7.03,Cairo,30.06263,31.24967
2020-09-16,37.2,22.4,29.8,36.8,24.8,30.6,0.0,0.0,0.0,23.3,14.0,39.2,86,23,51,23.33,41541.4,7.03,Cairo,30.06263,31.24967
2020-09-17,38.4,24.0,30.9,38.5,28.0,32.0,0.0,0.0,0.0,24.8,17.0,40.3,96,25,55,22.33,37850.91,7.52,Cairo,30.06263,31.24967
2020-09-18,39.2,24.3,31.2,36.7,27.8,31.2,0.0,0.0,0.0,30.9,22.5,51.1,96,16,53,22.59,39351.37,8.63,Cairo,30.06263,31.24967
2020-09-19,38.1,24.5,30.5,37.3,28.3,31.5,0.0,0.0,0.0,27.5,21.5,48.2,97,26,58,22.09,40668.69,7.65,Cairo,30.06263,31.24967
2020-09-20,36.7,23.8,29.9,37.3,27.1,30.9,0.0,0.0,0.0,23.5,18.2,41.0,93,29,56,21.66,40481.29,7.07,Cairo,30.06263,31.24967
2020-09-21,36.0,24.0,30.4,36.9,25.6,31.0,0.0,0.0,0.0,22.8,12.9,40.7,80,25,46,22.4,40322.04,6.88,Cairo,30.06263,31.24967
2020-09-22,35.6,24.0,29.6,36.8,26.1,30.9,0.0,0.0,0.0,23.1,16.2,37.8,82,31,56,22.01,40054.84,6.7,Cairo,30.06263,31.24967
2020-09-23,34.4,24.1,28.6,35.7,26.4,29.9,0.0,0.0,0.0,22.0,14.7,37.4,84,32,57,21.42,39906.16,6.29,Cairo,30.06263,31.24967
2020-09-24,34.4,22.4,28.2,34.7,24.3,28.8,0.0,0.0,0.0,18.5,12.5,31.0,76,27,51,21.55,39761.71,6.36,Cairo,30.06263,31.24967
2020-09-25,35.8,23.0,28.8,36.2,26.4,30.3,0.0,0.0,0.0,22.1,10.1,37.1,83,28,55,21.43,39519.31,6.22,Cairo,30.06263,31.24967
2020-09-26,34.0,22.2,28.4,35.1,23.6,29.1,0.0,0.0,0.0,18.8,7.9,31.7,74,21,47,21.72,39486.3,5.64,Cairo,30.06263,31.24967
2020-09-27,36.1,22.7,29.0,34.1,24.6,28.8,0.0,0.0,0.0,25.8,19.7,45.0,85,22,53,21.59,39355.81,7.44,Cairo,30.06263,31.24967
2020-09-28,39.4,23.7,30.6,37.5,26.6,30.9,0.0,0.0,0.0,26.6,21.6,46.8,96,18,55,21.26,39230.48,7.82,Cairo,30.06263,31.24967
2020-09-29,39.6,23.5,31.2,39.4,27.1,32.1,0.0,0.0,0.0,18.4,15.2,34.9,95,18,52,21.18,39110.55,7.12,Cairo,30.06263,31.24967
2020-09-30,38.6,23.3,30.9,38.4,26.8,32.2,0.0,0.0,0.0,22.3,12.0,39.2,92,16,52,20.15,38996.36,6.24,Cairo,30.06263,31.24967
2020-10-01,34.7,23.3,28.6,36.3,26.7,29.9,0.0,0.0,0.0,17.3,11.6,31.3,91,24,55,20.41,37383.14,5.82,Cairo,30.06263,31.24967
2020-10-02,32.5,22.2,27.6,33.6,24.3,28.4,0.0,0.0,0.0,19.6,10.3,37.4,79,30,52,20.8,38871.44,5.57,Cairo,30.06263,31.24967
2020-10-03,33.3,22.0,27.5,33.7,23.5,27.8,0.0,0.0,0.0,20.6,14.1,32.8,77,31,52,20.58,38835.13,6.2,Cairo,30.06263,31.24967
2020-10-04,33.8,20.7,27.1,34.2,22.2,27.4,0.0,0.0,0.0,20.2,13.0,34.2,82,28,54,20.35,38798.55,6.02,Cairo,30.06263,31.24967
2020-10-05,33.8,21.3,27.3,33.2,23.5,27.4,0.0,0.0,0.0,19.9,14.5,34.6,87,23,54,20.43,38761.64,6.28,Cairo,30.06263,31.24967
2020-10-06,34.8,21.1,27.6,33.7,23.4,27.7,0.0,0.0,0.0,22.2,17.0,40.3,97,24,58,20.28,38724.41,6.45,Cairo,30.06263,31.24967
2020-10-07,36.9,21.1,28.9,35.3,23.0,28.5,0.0,0.0,0.0,21.4,16.5,37.8,90,19,50,20.31,38686.84,7.05,Cairo,30.06263,31.24967
2020-10-08,38.4,22.5,30.3,38.1,24.2,30.5,0.0,0.0,0.0,20.4,14.6,33.5,83,17,48,19.92,38648.9,6.57,Cairo,30.06263,31.24967
2020-10-09,37.3,22.2,29.3,37.2,25.8,30.5,0.0,0.0,0.0,22.7,13.6,38.5,99,18,58,19.35,37835.82,5.98,Cairo,30.06263,31.24967
2020-10-10,34.1,23.4,28.0,34.4,26.0,29.3,0.0,0.0,0.0,17.5,14.0,30.6,89,30,60,18.87,36274.57,5.42,Cairo,30.06263,31.24967
2020-10-11,31.4,21.5,26.6,32.8,23.0,27.3,0.0,0.0,0.0,21.4,12.6,34.6,80,36,57,19.23,38532.8,5.29,Cairo,30.06263,31.24967
2020-10-12,31.5,20.2,26.0,31.5,20.9,26.0,0.0,0.0,0.0,22.9,12.0,36.7,77,30,52,19.39,38493.29,5.4,Cairo,30.06263,31.24967
2020-10-13,31.8,20.6,26.3,32.0,21.6,26.2,0.0,0.0,0.0,24.5,13.0,41.0,79,29,52,19.14,38453.35,5.49,Cairo,30.06263,31.24967
2020-10-14,32.7,20.2,26.4,31.6,21.2,26.2,0.0,0.0,0.0,22.7,18.0,41.0,86,34,58,18.85,38412.97,5.92,Cairo,30.06263,31.24967
2020-10-15,33.1,21.2,26.8,33.5,22.9,27.5,0.0,0.0,0.0,22.2,16.6,37.8,92,30,62,18.33,37825.12,5.32,Cairo,30.06263,31.24967
2020-10-16,31.2,21.6,25.9,30.3,23.1,26.0,0.0,0.0,0.0,22.7,14.6,37.8,84,31,58,18.24,37082.28,5.31,Cairo,30.06263,31.24967
2020-10-17,31.8,19.6,25.3,30.2,20.3,24.5,0.0,0.0,0.0,19.4,14.6,34.2,84,25,52,18.8,38095.23,5.63,Cairo,30.06263,31.24967
2020-10-18,32.0,18.2,25.1,31.2,18.9,24.9,0.0,0.0,0.0,19.6,14.6,34.2,90,30,58,18.63,38056.06,5.29,Cairo,30.06263,31.24967
2020-10-19,33.9,21.0,26.7,31.9,22.3,26.5,0.0,0.0,0.0,23.7,19.2,39.6,93,26,60,18.35,37950.14,5.87,Cairo,30.06263,31.24967
2020-10-20,33.7,22.6,27.5,32.8,25.2,27.8,0.0,0.0,0.0,21.2,18.2,37.4,95,27,61,17.7,35684.07,5.72,Cairo,30.06263,31.24967
2020-10-21,32.7,22.2,26.6,32.2,24.9,27.2,0.0,0.0,0.0,24.0,18.0,40.7,94,31,65,17.53,37417.08,5.29,Cairo,30.06263,31.24967
2020-10-22,31.8,20.1,26.1,32.2,21.7,26.6,0.0,0.0,0.0,20.5,11.8,37.1,93,25,59,17.51,37348.32,4.29,Cairo,30.06263,31.24967
2020-10-23,32.1,19.8,25.9,31.6,21.7,26.6,0.0,0.0,0.0,17.3,9.4,30.6,90,22,58,17.81,37152.3,4.48,Cairo,30.06263,31.24967
2020-10-24,28.9,19.9,24.2,27.8,21.8,24.3,0.0,0.0,0.0,16.2,9.4,29.9,91,28,56,17.13,36707.9,4.46,Cairo,30.06263,31.24967
2020-10-25,29.0,19.7,24.0,28.4,20.7,24.3,0.0,0.0,0.0,17.8,6.2,29.2,75,29,53,17.35,36892.13,3.96,Cairo,30.06263,31.24967
2020-10-26,30.2,19.5,25.2,31.8,21.5,26.5,0.0,0.0,0.0,15.7,6.5,28.1,90,37,60,16.61,36702.87,3.82,Cairo,30.06263,31.24967
2020-10-27,30.7,20.1,25.3,31.4,22.8,26.6,0.0,0.0,0.0,19.1,9.0,32.0,95,34,63,16.86,36395.97,4.13,Cairo,30.06263,31.24967
2020-10-28,30.5,20.0,25.1,31.4,21.4,25.8,0.0,0.0,0.0,21.8,13.2,35.3,86,42,63,16.13,35976.71,4.42,Cairo,30.06263,31.24967
2020-10-29,30.8,20.1,25.4,31.9,21.5,25.9,0.0,0.0,0.0,20.1,14.5,35.6,87,41,63,16.33,36037.33,4.64,Cairo,30.06263,31.24967
2020-10-30,30.3,20.6,25.0,30.5,21.5,25.1,0.0,0.0,0.0,22.5,16.2,36.7,83,41,62,15.68,35170.62,4.74,Cairo,30.06263,31.24967
2020-10-31,28.9,20.7,24.3,28.3,21.3,24.1,0.0,0.0,0.0,21.8,15.2,35.3,80,42,62,10.85,28520.3,3.82,Cairo,30.06263,31.24967
2020-11-01,29.0,20.6,23.3,27.9,20.8,23.2,1.4,1.4,0.0,17.7,11.7,31.7,74,36,60,12.22,27232.79,3.59,Cairo,30.06263,31.24967
2020-11-02,28.3,18.4,23.3,27.1,19.6,23.1,0.0,0.0,0.0,13.2,8.7,29.2,83,33,55,15.65,35073.45,3.99,Cairo,30.06263,31.24967
2020-11-03,26.4,18.5,22.3,25.8,19.6,22.2,0.0,0.0,0.0,15.1,7.2,25.2,75,40,57,13.71,34348.64,3.35,Cairo,30.06263,31.24967
2020-11-04,27.3,17.9,22.2,24.8,17.8,21.6,0.0,0.0,0.0,20.5,10.7,38.2,76,32,57,14.73,32331.18,3.9,Cairo,30.06263,31.24967
2020-11-05,25.7,18.2,21.8,22.6,18.5,20.7,0.0,0.0,0.0,20.6,13.0,40.3,82,35,57,13.17,33691.52,3.87,Cairo,30.06263,31.24967
